venue_id,name,venue_category,latitude,longitude,address,checkin_count,last_checkin,osm_url,References,hours_source,Senin_buka,Selasa_buka,Rabu_buka,Kamis_buka,Jumat_buka,Sabtu_buka,Minggu_buka,Senin_tutup,Selasa_tutup,Rabu_tutup,Kamis_tutup,Jumat_tutup,Sabtu_tutup,Minggu_tutup,google_rating,google_rating_count,price_level,description,good_for_children,google_types,primary_type,business_status,wheelchair_accessible,has_parking,accepts_cashless,has_restroom,photo_ref,sublocality,locality,zone_id,time_spent_minutes,description_source
google_00095,Gereja Katolik Santo Lukas,Church,-6.132254450307816,106.85727400343116,"Jl. Ancol Sel. II No.8 14, RT.5/RW.7, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",67.0,,,,google_places,08:00,08:00,08:00,08:00,08:00,08:00,08:00,16:00,16:00,16:00,16:00,16:00,13:00,13:00,4.7,683.0,,Gereja Katolik Santo Lukas adalah gereja paroki Katolik di Jakarta yang melayani ibadah dan kegiatan rohani umat Katolik.,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJFd839gz1aS4RwqedW1mSRug/photos/AaVGc3klW6iqpP1KRzTCfX9LaLBi49kV6d0oA-KcaeMWvDVoxM5akXSAAdKX_Wr-2K8vMX7cP0hBti-4YOnxhssXgsjqd_hqnz5Nn4scW2cBImSANN3iAnHzcM-hFYvdur7fBRwvEUYscdYcJ9mRl8lIYngjEEpg_Y8HL4f9-cTAWPyoBUGJoqp2SGEdJKylQ8abBaSBTyamZaO6pWG6iTX-jWEGZ2Sk5YGy222Wfzudiz02udFS9aIYXbcVmtrtYjEMVakTtPjq8kvzmH7EZZWdRm8O6_LKE2MFq_eBgnTw_BVmmM5mIQ36IpeZuJyMG9YsL5_U3wuZnYgMGlFEivNo37d2hx6FFtqZ3dNVHjuyA9CDHp7j-b9rm3uR4sNa5ve4k7Jo363_MukHnFndknOdlRIt6LaRAERZxVFX7z2tiWPSXzbX,Sunter Agung,Jakarta Utara,5,36,web_manual
google_00096,Gereja Katolik Stella Maris,Church,-6.112492152793903,106.79180677898452,"Jl. Taman Pluit Permai Timur No.17, RT.4/RW.5, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",65.0,,,http://www.stellamarispluit.org/,google_places,08:00,08:00,08:00,08:00,08:00,08:00,08:00,15:00,15:00,15:00,15:00,15:00,15:00,15:00,4.8,1213.0,,"Gereja Katolik Stella Maris adalah gereja paroki Katolik di kawasan pesisir Jakarta yang menjadi tempat ibadah umat, dengan nama yang berarti 'Bintang Laut'.",True,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJFfoPqb8dai4R1xrU_tyiy7k/photos/AaVGc3kqKapokkFuuquj4iYPIMJfh51z7tDcjklbIrxTIc0zHaBiPzANwpkswRwNvstMCvcYmCeWX_UbwzZCky711Ww_A8oD_zOo3OUnNlfBQSXnURUshahCnW-cKY9f-05szU2xAnEOemV8Ix118d-XZ3Qqux9tkjKufxTOEzlJFGZbUymb1aYedWm-MsJDvZ22WPbyeUQU_0R8YuuNtGsw0uA8rc25lzl-fZGUBSQnpPTE-_g86gqsKZnKxNcqb5FDqn-Es-Yl9BLYf9mw82PuZGraziTZgqsuy3ACk4292SQDG6Dx1G2DPRKS0winf-Bq8vOLv5tNf9cWXQgSNJmGx6r88sweCGkCoOzLFp5Pu8fkwZdMRVz8dpECwvwbVTwKJYbjPQitPHzDmaZipL09c2k1whg0g9w-Rv3rsMlTf6Midw,Pluit,Jakarta Utara,3,40,web_manual
google_00097,Atlantis Water Adventure,Water Park,-6.1247669755038086,106.8400239944458,"Jl. Lodan Timur, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",60.0,,,https://www.ancol.com/unit-rekreasi/atlantis-ancol--4,google_places,09:00,09:00,09:00,09:00,09:00,08:00,08:00,17:00,17:00,17:00,17:00,17:00,18:00,18:00,4.5,11106.0,,Sizable waterpark with lots of greenery & attractions such as a wave pool & floating playground.,True,"water_park,amusement_park,tourist_attraction,point_of_interest,establishment",water_park,OPERATIONAL,True,,True,True,places/ChIJSb_tryQeai4Razpg-FOwECI/photos/AaVGc3nhzF-yo1OosoTAMZIl1q--66vWiglRqF_og2d03tSo5rO1v_ONQ8dyVWWtFYpePunUdpSwgb-9XRDvMtcZGAC_v6gIZCz6w6ehFxg0mzGT86dJeX0Z3ijXgCZakvtCKCdJcN0r04bYlJtkVUEisEqAsqKairZeYanrriorNVXlavelUvJkZ_br0mfAFiNiB1KXFeDYLjzZalsC91KKdGJRlea4v0IlMWhh3EMJg-oIj4RsqHI2u9UET2eQHKcThOzorijUc_LPUaJ9F1_wiC4VxTWSZeU9FbP288VVN0tWl6Izn4BYHB0hDIYhQjE7foYyqUYV6SNFZ1imTLGR31XAcPxEqNUD9dwDrV1bXXTVsDDCI_HBlX7kIdiRW9WeFPlyWu9mSQCyUOPiU98WRiZlpOK1e9-xcpkHKtiCF0He5oMy,Ancol,Jakarta Utara,5,182,
google_00098,Danau Sunter,Lake,-6.1547,106.8761,"Danau Sunter Barat, Sunter Jaya, Tanjung Priok, North Jakarta City, Jakarta, Indonesia",60.0,,,,web_search,00:00,00:00,00:00,00:00,00:00,00:00,00:00,23:59,23:59,23:59,23:59,23:59,23:59,23:59,4.4,699.0,,"Jalan Danau Sunter adalah nama salah satu jalan utama Jakarta yang menghubungkan kawasan Ancol, Pademangan, dan Kemayoran di sebelah barat dengan Kelapa Gading, Plumpang, dan Cempaka Putih di sebelah timur. Jalan ini terbagi atas tiga seksi:Jalan Danau Sunter Barat,
Jalan Danau Sunter Utara,
Jalan Danau Sunter Selatan.",,"lake,natural_feature,establishment",lake,,,,,,places/ChIJmcLsaXb1aS4RayY28Tv9vMQ/photos/AaVGc3nO_w8vMJpVKDm_bJngGoMhEw1X4lWbGOipqz5RC6031UtcVEqSY2ko2yGF3Kbu3ynYnwJwipTMUTEMvxi-0sejyqoIOe7oWi0pZq9xMqtUqBP4HZIGO8LVJfVvvNQ3AoiC-107lGzgXkPAa975oPTEGWE0VroLgKuFtyPp9bSaNpL0bTfcwwAQtwiFJWltFqMbmY0lGHXbraFdQPiIw8EOJ6swQ4i9hsosIyuBmi74eTbAbxbux3mGWnZc8C1Bs0dXVmHfsK7H1Nh9ds-hOEtk0JsJQp7V15uO7Lj596_0N9vq7y9tyo4CybFjdyj9gBZhAdn5dZz87qoRgbAnn44oZr0nDH2qthwDTd0R4gcO3RmmHlI3p65HwZVhFSKLfpZc6jDIsybN8OTv_rx5oQgkZ73coIUjcnpAnh1y1txxJQ,Sunter Jaya,North Jakarta City,4,39,wikipedia_id_search
google_00099,Masjid Agung Al-Azhar,Mosque,-6.235207762134841,106.7993187904358,"Jl. Sisingamangaraja No.1, RT.2/RW.1, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia",54.0,,,http://www.masjidagungalazhar.com/,google_places,04:30,04:30,04:30,04:30,04:30,04:30,04:30,21:00,21:00,21:00,21:00,21:00,21:00,21:00,4.8,6618.0,,"Masjid Al-Azhar Jakarta atau lebih dikenal dengan Masjid Agung Al-Azhar adalah sebuah masjid yang berada di Kebayoran Baru, Jakarta Selatan, DKI Jakarta. Masjid ini dimiliki oleh Yayasan Pesantren Islam Al-Azhar. Yayasan tersebut pada awalnya didirikan khusus untuk membangun masjid ini dan sekitarnya.",,"mosque,place_of_worship,association_or_organization,point_of_interest,establishment",mosque,OPERATIONAL,True,,,True,places/ChIJ89Kp6UHxaS4RignSdQZpdCk/photos/AaVGc3klCkY50XlYLh4Nf3HoYRrV3uv_iCqnAe0T6B1xRveZWagaJVi_DGyDMXw8tGjD48tvsb26nHcuGAa-6uCVAb_6pLu3Gjo3z-1AL8j9wmXS7EMRtESiLAQfcvfwpK-izm_BSEtHmVM08g1CwF4Ykw4DJ1ct27wdyzWqgf_ltH7Z7QPU90MZn0uosDoIHT7VZDy1ua7fxtPPMvjwDyUpslPrM6EEwuxdhw6cJVUjvcRpUfag0F8SDs0cx7G729mPZ4hA-6Y5hcMZhRwvge0HvW8Z8lPAnoynIRCzeyjgSdwJ6aZbhCm5CEFiwSxApUnsW2mMwjnf93kJTEjXpDHbGdANSaQTcqj0NRNrXwj7eBVInmRxSZfliyT7evKDw9_qpoOdI_Se-FvFPDZ87GiIb2YQzrXx8q_4tW9P_46J-N7Pag,Selong,Kota Jakarta Selatan,6,47,wikipedia_id_direct
google_00100,Gereja Santo Alfonsus Rodriguez,Church,-6.141955959565342,106.84279430416164,"Jl. Pademangan Gg. 7 No.1, RT.1/RW.5, Pademangan Tim., Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",52.0,,,http://www.parokipademangan.org/,google_places,00:00,00:00,00:00,00:00,00:00,00:00,00:00,23:59,23:59,23:59,23:59,23:59,23:59,23:59,4.8,543.0,,"Alfonsus Rodriguez adalah seorang bruder Yesuit yang sederhana. Alfonsus adalah seorang anak dari pedagang wol di Segovia, dan pada awalnya ia juga mengikuti profesi ayahnya. Ia pernah menikah, tetapi istri dan kedua anaknya meninggal dalam usia muda. Kemudian Alfonsus juga mengalami kegagalan dalam menjalankan bisnisnya.",,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJ_cM924r1aS4RbZAvBuwn0-g/photos/AaVGc3lJ0LuyZg-bDNEgFMc8YmEr6iT13VPCTw_S9CIzArkI7m13w-1m1vs4qs8YgkFC1NsezH96ptQDYvqXPPeyxs1YLam1vRLdDkbEI-oDvC5lDgblr2rGYn4q4a8jq_w5SeM9jXOo63_owbOQ_S1UK3M8eax-XluxDqpX0N4gdKjI2MQKfzlyqwOmDmNVRIoQtVJBXO7rL_gLaPAs0vPlyHGKQEvgBjF4G2_EL0AWIRPo6NytWSz-T9VS-F016QoS5m9d2cmIZfhXIAl-mTjV9pY2EzraU3szy4GAe8GEF_N0I1YxMxa8awV8Ofjcrahq7Zb7QsNuM-CSKQsVneGTyz3N9xOGchmQuEhZwxoQIDg2L-4-Sf-LVsPCStVIdFrgvBgvxKJVoRBrGkESm5KcpSFEbzcjBPHoUHgeqz7YA6oJcEv2fFCqPjSbD6ZQasvv,Pademangan Timur,Jakarta Utara,5,35,wikipedia_id_search
google_00101,Gereja Katolik Santo Yohanes Penginjil,Church,-6.2455070568380044,106.79538314659128,"1, Jl. Melawai Raya No.197, RT.1/RW.6, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",51.0,,,https://www.instagram.com/komsosblokb,google_places,08:00,08:00,08:00,08:00,08:00,08:00,08:00,15:00,15:00,15:00,15:00,15:00,19:00,19:00,4.8,1048.0,,Gereja Katolik Santo Yohanes Penginjil adalah gereja paroki Katolik di Jakarta yang menjadi pusat ibadah dan pelayanan umat.,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJVU9NwWzxaS4RJWVY2u83d8Q/photos/AaVGc3lX9RnKUl9YGZCA30JB53DtYSziJdVCLikeTPLefKaLA3X9H8DBURGe1a9WTjCF63z9CBAR2ZabWH6svXbd51dAwSPx8oDQHWfCQHPVjbuoG-fhBbGyaQe66i4jx7SOATQsdLWpAszx0W0sJ1HJcXtXXU0QjYvqbtVfG2cgVwk_ITqtecb0zaKFfJGGv0C7D2-eS0DZftblQtT47kCOXsiiokWW_IoS06qcdP6TOhNi81rf5hqGt2ZVVpM5C-PedjPztwV966iH7trsFUPirBpqFCTxRcembm_orz_lp5QJKw_Af4xoRvYe6X-ny_0yJUlJdcaZsPmnFB-3jSvIfs9A2kpvSM0WwVso9yOpql596goZng6DWQpqRzqqsjdO_SJZKnWIoQ0UuLzkP1oBjdFMi9v_r5hFqFyd-Yx2k7m8mw,Kramat Pela,Kota Jakarta Selatan,6,39,web_manual
google_00102,Gereja Santo Yohanes Bosco,Church,-6.1506281376536425,106.87517741278158,"Jl. Taman Sunter Indah No.13-21 Blok A3, RT.5/RW.14, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",50.0,,,http://www.st-yohanesbosco.org/,google_places,06:00,06:00,06:00,06:00,06:00,06:00,06:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,4.8,790.0,,"Gereja Santo Yohanes Bosco adalah gereja paroki Katolik di Jakarta yang melayani ibadah dan pembinaan iman umat, khususnya kaum muda.",,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJT-U5SXL1aS4ReFKBlo5TPCU/photos/AaVGc3mHYQw6IViYfeMZmXoseP5SMIp3FmHgkwZstHvZi1DTKmESpDKkW0-su_JmPnVgkGf4_niyifyjBns5TBmeFwPpWp1VkXiCr2WllSt5x5qJ9QdxGVxk5W0N3CYQURLwHKqpGFIgqks4Hc31EBxmy1WilgZ0AWRHFevTDrIvl-W_j4-X9cBHhoS3zM-BTKuUoMubrKrfIkZqI-4OtNyIJvdpG4LJbIdW-kKxyD4k0Lf6JEN2dcjak0GOZklCkHhEvLwraIdtwsCavz2E73CoJvcWPCq_kZK8t2adZVmhw3p0IxghSM9JMQOa7czR6i7HmVsYJ06D6FjOL9-AJ4lvp_koOCgROH61skBKJChKRig9I6mTqGoCmEvdUMS03qspJdF263No9ST8zTBPecVwobG1_2ww9Gj098pHsJMqmwqmYLcnzkOGq-32_NHkPw,Sunter Jaya,Jakarta Utara,4,37,web_manual
google_00103,Taman Ayodya,Park,-6.245522203523219,106.79460056699926,"7, Jl. Lamandau III No.RT.4, RT.4/RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",49.0,,,,google_places,00:00,00:00,00:00,00:00,00:00,00:00,00:00,23:59,23:59,23:59,23:59,23:59,23:59,23:59,4.6,11810.0,,"Charming small park centered on a lake, with fountains & walkways, plus gazebos & food carts.",True,"city_park,tourist_attraction,park,point_of_interest,establishment",city_park,OPERATIONAL,True,True,,,places/ChIJuTW9y2zxaS4RKwSl9KopVgI/photos/AaVGc3mr2hYus2KUMeHeNlhd7ODyr6qPKgh7CxYheu7yIEXwx5LQNdHh3UaMqaIvEDaTkTC62L6U8a8sqHhISSdankLN7Sx99sM-YrfIGhH3lC8T6OkKlIp39ZxYA0lHefWYoPQe4y36oRVKhuB0xbFWYyJyNmpzoAdglLUgEU2KxcnLpnN-onZl04WHGaTfyua4RdCGf1nWg37FHIvUKm8hdC6j7CcAq8EDL6yhDwa5Gl6WU2OqtfUNvCEd8xSrbnSoPuK1TNHT6gss_rml08Ryc-FMwxzaP-yXkFcq5igIDSxA0wz8HUkYYoaiQzs1dMJ_iNPBNjgxPQCooGZ__GMJA_CrO3aj0FE4Lf1dWZ84p2-COQ46Jz-8IrXbF2iH0dFfUG4TI2cxGOHq4e7vNwUYJ9LRccd9jOcFdvj_0sKc3Ek9CQ,Kramat Pela,Kota Jakarta Selatan,6,67,
google_00104,Gedung Kesenian Jakarta (GKJ),Performing Arts Venue,-6.163376397495311,106.83624231908205,"Jl. Gedung Kesenian No.1, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",47.0,,,https://gedungkesenianjakarta.co.id/,google_places,00:00,00:00,00:00,00:00,00:00,00:00,00:00,23:59,23:59,23:59,23:59,23:59,23:59,23:59,4.6,3142.0,,"Colonial-era building with gallery spaces for art exhibitions, plus a theater for music & dance.",,"tourist_attraction,point_of_interest,establishment",,OPERATIONAL,True,True,,,places/ChIJ-5ZXU8_1aS4R3I7RNbaCiJw/photos/AaVGc3mjHgRVdzo0Yna_Z03wSQIo5yWT-5ynR2viqf9OY-ndHh2eRGyKkxxZcc-16kfbIvTjIJEf4MTVuhfVW2PEManRukcnGIPweaTGh5aL2CVgXpbL8BMjU0vCbLTF7ITQTGex_sqUF8R42OpLl0uZlXl_rcDw5G1stKDOsw4YLCPK07fJ0h5bd9an1v5STj8d7qwvourZnbp4uRXBuV3pGQFPozrb-7Opv5xHHIl0B-xDXnaZdiKzO4P-5BkXn84cSRFa-0g6Qw9IWfFmVVQohaP4wBrua5b4YBHM4AAFhuLO5suLJS2iPc_KFmrmBPDceA3Gf2oiEGUvm1LrNoqc7r3bu-FYlh_iF-fFt35tIpBbFK8a3jCMek2HD-OW9oqzdJv3rLKw1V5eaj5G3NRNOZPh0zs3cyAodZpMdQw4gKF7zsEm_HnKUPnIS5t5FcUD,Pasar Baru,Kota Jakarta Pusat,1,127,
google_00105,Taman Jogging Summarecon Kelapa Gading,Park,-6.1605561073066815,106.9045421778,"Jalan Raya Boulevard Blok. GT 3, Kelapa Gading, RT.18/RW.16, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",46.0,,,http://www.summareconkelapagading.com/,google_places,05:00,05:00,05:00,05:00,05:00,05:00,05:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,4.5,4656.0,,"Narrow park with a jogging trail framed by tall trees, plus exercise equipment & a kids' playground.",True,"park,tourist_attraction,point_of_interest,establishment",park,OPERATIONAL,True,True,False,,places/ChIJbe27EDH1aS4RuWAsCUsyYQg/photos/AaVGc3lRL3yGjGv34vaGzcq4829Xzk_rXi1rfOYJVh8Ud6LVqfamNFN2YOmpUpxqOuIGkH5K_yC-siGOeBFMiTAr-qVtZaQhDQWHsI_i8x_jh9uZXWDzxWBT-mEqfqKyXhyvCgkX1Qr5es9mTJtJ_AKvjJJnkwoazYXUhH4WsKeQ3t8ZeKuQwc-wmhKNEbuNH9Qpb5ZrGxJMsPHQKODdnJb61V7Loh63zwJjW1etus4IYcTXT2qVnsMOCCB4OjjThCD6XA02iQGiiLEPfwY8vrBa_SxY1xZQqn31v9uiK4hoQmo6Yq645pHdnI77zl2m8awzxYastbq1X7lXo-9v70j6-_DrjzUi5Sd7vUZzxXMGhiZVbnuqH-IM-vbDhg5NhNU0Lx2y5tPdLB8k7xn7W-bshYUVd8y0ZgH-5pQI3Kset0QIBtl8,Kelapa Gading Timur,Jakarta Utara,4,59,
google_00106,GPIB Paulus Jakarta,Church,-6.2004727342020445,106.8315107705018,"Jl. Taman Sunda Kelapa No.12, RT.6/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",44.0,,,http://www.gpibpaulusjakarta.org/,google_places,Tutup,09:00,09:00,09:00,09:00,09:00,06:00,Tutup,18:00,18:00,18:00,18:00,18:00,18:30,4.8,1427.0,,GPIB Paulus Jakarta adalah gereja Protestan (Gereja Protestan di Indonesia bagian Barat) bersejarah di Jakarta Pusat yang menjadi tempat ibadah jemaat.,True,"historical_landmark,historical_place,church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,True,,True,places/ChIJD-16Mhf0aS4RtgprlgeZ9cw/photos/AaVGc3n3ibhqnkiggLvp2jfXEKOf0Bd9jxFtnjyNcGTAwtORaCQJyptGSvWBQr1PQ3UTq18Xo-36xqdBgo5WhW-NJ1z_4-CaXpdmUfXld05yiThsPwkiEFqItgveI-QpapWa5WynjlfX7SGvD65iCD1bsA-MwhLkjNbLSsxmpGJ9wETslshMRA6BFeYgykM63BGFTrPiOGnYiRBHpvN4No76t2KE36LipzEMN-enH9Gd3ItNMYHkjrdME3RMCeOYCEFjTD7jaDY8B8v6Qkqu2VuhXz_aK_Z4gRt-E92XieWCPbSY84DKmKym0Iayo1bMKn8nMWV5SKZ0veEFti482D3USc1N683FqMPlb0TJBAmzMmJe4xw4NijhwabS7vUpDZSR6Nife8OTQ--b6hSZ6lCJ5wDxetgLMcW1WwylG5iILCfemI2t,Menteng,Kota Jakarta Pusat,1,41,web_manual
google_00107,Gereja St. Andreas Kim Tae Gon,Church,-6.173597828552481,106.91556109290104,"Puspa Gading Timur No.1 blok H2, RT.5/RW.2, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",42.0,,,http://ktg.or.id/,google_places,08:00,08:00,08:00,08:00,08:00,06:00,06:00,18:00,18:00,18:00,18:00,18:00,19:00,19:00,4.8,1479.0,,"Gereja Santo Andreas Kim Tae Gon adalah gereja Katolik di Jakarta yang melayani komunitas Katolik Korea, dinamai santo martir Korea pertama.",,"church,place_of_worship,association_or_organization,point_of_interest,establishment",church,OPERATIONAL,True,,,True,places/ChIJSUN9iCqLaS4RugqUMxLVO_Y/photos/AaVGc3lvJMi4fdzc5pc2bgFx_W0Q8xti2QYlcwf2rqIfvTew1PPw8t6Z1V0LBeblTK28oGPAkw_jDQIJEDiPR0yzC3DrKMQQr1bdZ0EpOqFigiZ5HuVPZlp3I96o8GlWhQ4BAR1YYF_dmocpqaQsCsGnZ08VDYD7u0VsmcCFWHp618POH1G7Evy7b1o7A5ldZmwD0BRZ0RtyjhIY6W2573JJwhsn0C6fk5d6NWiYSCiBmU0r3zsijRfAkssygfm-rWT_NwlSnIO08x67rY3fNta2PW2Mto1-B2aHJPObD5deFT_7B84isrkxAO1a5q4myEk_hqPrToKSrZahHFiZjdr7Ri71W0oFjVq69juRI1ufYAPDpBVe-rAjTP8VYyFxUwyiPHLzkdt2cfJXqpUdH65vUR6jjnxPwsb7h_8B6wEbC0Y,Pegangsaan Dua,Jakarta Utara,4,41,web_manual
google_00109,Masjid Cut Meutia,Mosque,-6.187439549164773,106.833680226172,"Jl. Taman Cut Mutiah No.1 10, RT.10/RW.5, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",40.0,,,http://masjidcutmeutia.com/,google_places,05:00,05:00,05:00,05:00,08:00,05:00,05:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,4.8,12011.0,,"Peaceful Muslim worship site set in a 1912 colonial-style office building, with food vendors nearby.",,"mosque,tourist_attraction,place_of_worship,association_or_organization,point_of_interest,establishment",mosque,OPERATIONAL,,,,True,places/ChIJg5ZJQjr0aS4RF0iMpNGjix8/photos/AaVGc3mkcjAjlCGgpBjInAOslpc7mZpQSqjoh-z1NlNFTiX-pfWcQEyK4cGaTGVA-2pz0loQuao5Zz0-qlELbMb28F0XX9Pzf7Dlzs8QBYyBA_D2U4IWxeFGujHidniT1NQcmL0IZ9n9RYxK-CHzfXnYT3mdg66oE7jpR6d43x7Pk7Ivdw8PoAy0J0ChbnFKk1WYG0quvFERjdSDA7YGFyHo-K95JVSwS9zChHqTdBPyT97lNp6IiofLuY08rV12_a6vklmR70aOg_cY2H3xdaGYJ5Ng1Yd8zUsq8FpjVmiNGRi7KUWXesazf8a_QvTk38rOVk8L3VYvuDYrg_-C5_XeVw3sfRhID3stX8T983nz2V9-OidB6FSLdS8_TRXcQGgVGM2wBKRfHX0ej5M1RzdwcDhNznoS4-0ySFZqHtKVidG5cA,Kebon Sirih,Kota Jakarta Pusat,1,50,
google_00110,Masjid Agung At-Tin,Mosque,-6.297735,106.884098,"Jl. Taman Mini I No.3, RW.3, Pinang Ranti, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560, Indonesia",36.0,,,http://www.masjidagungattin.org/,google_places,03:30,03:30,03:30,03:30,03:30,03:30,03:30,21:30,21:30,21:30,21:30,21:30,21:30,21:30,4.7,12486.0,,"Masjid Agung At-Tin di kawasan TMII dibangun 1997-1999 sebagai penghormatan kepada Ibu Tien Soeharto. Masjid megah berkapasitas 25 ribu jamaah ini berarsitektur khas berpola geometris runcing, menjadi ikon wisata religi Jakarta Timur.",,"mosque,tourist_attraction,place_of_worship,association_or_organization,point_of_interest,establishment",mosque,OPERATIONAL,True,,,True,places/ChIJ-ZZuTmDtaS4RKVOv5wQqiqg/photos/AaVGc3lghpa-f6uMUnVFgLJkeu8S4qzu20AMJsbwMGcLgaYfai_YBGY0D2lHSpUjMoagnBGOyGjROwQEC7skLfT15CTXTfF05y5zXZ8YtqnJp4AKTZxcB_BbICyP_aa5C1PCJtuUBf4mGrsW5ZFtKbrhJD93rWBmS99r_gD4QN1Cr5BpSzfuGT9B7MyEsLF6N-6qgmA5Lt0gIpReBoe9J3rQkdtd49aOY4ryhA7oGvb8sgNPbUG9Lta6VzwWc6pesDolz5zsKTPqw4WOh7Ssl0RhPGiBGaa2MpJtDrD5jIgE8pvZ0Xm2v0-RGRwVpHzaKi5VhuZB1XkqVtVctI6gObs5SX8PNG22EhJLZwh4irlF-s_CpIVHfei47s4rDi_XJve5n1r-lXQuSH3I44rt3fEAmMWwij6B6unnvtpKwGK7gXE-6Q,Pinang Ranti,Kota Jakarta Timur,7,50,web_manual
google_00111,Taman Honda Tebet,Park,-6.237485720066767,106.8526762973311,"Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia",35.0,,,https://www.instagram.com/tebetecopark/,google_places,06:00,06:00,06:00,06:00,06:00,06:00,06:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,4.7,27469.0,,"Sizable riverfront green space with jogging paths, a small playground & weekend food kiosks.",True,"city_park,playground,park,point_of_interest,establishment",city_park,OPERATIONAL,True,True,False,,places/ChIJ1Ugkkm3zaS4RXLLyfr1tc4M/photos/AaVGc3kUox5_KOGcdSFrniD6zMk1RFf8KzRuR98ocy24oRkZ9Qtuydoi6Vp9IEIMKZsOifJroYa1PRlCy9-WQnB_ufzzQynPmMwFq3qvUdeu6MJtSRxOn_XZTtdjCO242H_FEGog7Ju6dstBIcoFTt0pUxFUsPfAGKG_-G7wb5Dpc36J8oi7VN9k_x_AJMKJ8Tq4XrDZiJogDym7X-22H6bD9XjNlwPBQk_WwZHaCQQbT7bejhtAD_dVAWpwli5qxZZDl4e6SpMzLYDfzoaiNzS3HNEh3C9nw_Lkhl4Ma1cGrtnjrje2RKgLS1RkVD97A6_3Jq6QCVFRCIVFxIsxpzfN7q3v38cXt9TPuBhKXam_H73yQU99obYMtgFr2nM_unHCk716qMO8IiYdtFA3-evimPnQdk8C6TQHwUO67ZVYKY70_Q,Tebet Barat,Kota Jakarta Selatan,2,73,
